"","ZCTA5","WeekNo","StartDate","EndDate","CasesWk","CasesCm","CasesWkRt","CasesCmRt","TestsWk","TestsCm","TestsWkRt","TestsCmRt","PctPosWk","PctPosCum","DeathsWk","DeathsCm","DeathsWkRt","DeathsCmRt","RowID","TOTPOP","REGION","ZCTA5No","SurvCm","NotTestedCm","NotInfCm","CasesWkRtLag1wk","DeathsWkRtLag1wk","PctPosWkLag1wk","PctPosWk_adj","CasesWkRt_adj","DeathsWkRt_adj","PctPosWk_trd","CasesWkRt_trd","DeathsWkRt_trd","Hardship","CasesWkRt_qa","PctPosWk_qa","Hardship_qa","color","DeathsWkRt_qa","CasesWk_c","DeathsWk_c","CasesWkRt_c","DeathsWkRt_c","PctPosWk_c","CasesRtDiff","DeathsRtDiff","PctPosDiff"
"62","60622",13,2020-03-23,2020-03-29,38,66,72,125,140,241,265,456.5,27.1428571428571,27.3858921161826,0,0,0,0,"60622-2020-13",52793,"northeast",60622,52793,52552,52727,42,0,23.9130434782609,47.5,31.858407079646,0,30.6954622748185,23.5602094240838,16.4705882352941,25.8698133124618,2,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-8.39474903319005,0,-2.13376094825485
"63","60645",13,2020-03-23,2020-03-29,108,132,226,276.5,261,339,547,710.2,41.3793103448276,38.9380530973451,0,0,0,0,"60645-2020-13",47732,"northeast",60645,47732,47393,47600,50,0,32.4324324324324,72.4137931034483,100,0,38.044676291991,100,16.4705882352941,56.2763458953164,4,5,5,"#ff0000",1,2230,26,80.3947490331901,0,29.276618091112,145.60525096681,0,12.1026922537156
"64","60613",13,2020-03-23,2020-03-29,33,63,66,125.7,118,213,236,425,27.9661016949153,29.5774647887324,0,0,0,0,"60613-2020-13",50113,"northeast",60613,50113,49900,50050,50,0,31.25,48.9406779661017,29.2035398230088,0,22.3221676542736,16.2303664921466,16.4705882352941,24.2491287684053,2,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-14.3947490331901,0,-1.31051639619674
"65","60655",13,2020-03-23,2020-03-29,30,34,104,118,138,172,479,597.1,21.7391304347826,19.7674418604651,0,0,0,0,"60655-2020-13",28804,"southwest",60655,28804,28632,28770,0,0,0,38.0434782608696,46.0176991150442,0,54.4889556412979,62.303664921466,16.4705882352941,32.290762310355,3,5,3,"#ffebaf",1,2230,26,80.3947490331901,0,29.276618091112,23.6052509668099,0,-7.53748765632938
"66","60621",13,2020-03-23,2020-03-29,23,37,79,127.4,81,136,279,468.3,28.3950617283951,27.2058823529412,1,1,3.4,3.4,"60621-2020-13",29042,"southwest",60621,29041,28906,29005,48,0,26.9230769230769,49.6913580246914,34.9557522123894,47.887323943662,28.4357954366557,24.0837696335079,56.4705882352941,42.4398162803717,3,5,4,"#ffaa00",3,2230,26,80.3947490331901,0.122574953682891,29.276618091112,-1.39474903319005,3.27742504631711,-0.881556362716928
"67","60638",13,2020-03-23,2020-03-29,38,46,65,78.2,170,216,289,367.4,22.3529411764706,21.2962962962963,0,0,0,0,"60638-2020-13",58797,"southwest",60638,58797,58581,58751,14,0,18.1818181818182,39.1176470588235,28.7610619469027,0,31.9055035517916,34.5549738219895,16.4705882352941,24.0071380051477,2,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-15.3947490331901,0,-6.9236769146414
"68","60636",13,2020-03-23,2020-03-29,45,59,140,183.2,103,160,320,496.8,43.6893203883495,36.875,1,2,3.1,6.2,"60636-2020-13",32203,"southwest",60636,32201,32043,32144,37,3.1,23.5294117647059,76.4563106796117,61.9469026548673,43.6619718309859,52.4588859118707,61.7801047120419,16.4705882352941,56.7076601753999,4,5,5,"#ff0000",3,2230,26,80.3947490331901,0.111759516593224,29.276618091112,59.6052509668099,2.98824048340678,14.4127022972375
"69","60604",13,2020-03-23,2020-03-29,0,0,0,0,7,8,895,1023,0,0,0,0,0,0,"60604-2020-13",782,"central",60604,782,774,782,0,0,0,0,0,0,26.5435775263053,7.85340314136126,16.4705882352941,4.26142551576875,1,1,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-80.3947490331901,0,-29.276618091112
"70","60611",13,2020-03-23,2020-03-29,25,41,77,126.4,133,232,410,715.5,18.796992481203,17.6724137931034,0,0,0,0,"60611-2020-13",32426,"northeast",60611,32426,32194,32385,46,0,17.6470588235294,32.8947368421053,34.070796460177,0,28.0218027463642,24.0837696335079,16.4705882352941,22.5750536591166,3,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-3.39474903319005,0,-10.479625609909
"71","60629",13,2020-03-23,2020-03-29,67,83,60,74.2,159,248,142,221.7,42.1383647798742,33.4677419354839,0,0,0,0,"60629-2020-13",111850,"southwest",60629,111850,111602,111767,14,0,19.5121951219512,73.7421383647799,26.5486725663717,0,55.6292333799983,31.9371727748691,16.4705882352941,33.9212469120996,2,5,3,"#ffebaf",1,2230,26,80.3947490331901,0,29.276618091112,-20.3947490331901,0,12.8617466887622
"72","60707",13,2020-03-23,2020-03-29,13,14,30,32.5,47,62,109,144.1,27.6595744680851,22.5806451612903,1,1,2.3,2.3,"60707-2020-13",43019,"northwest",60707,43018,42957,43005,0,0,0,48.4042553191489,13.2743362831858,32.3943661971831,62.0996118087852,23.5602094240838,43.5294117647059,34.4656731155187,1,5,3,"#ffebaf",2,2230,26,80.3947490331901,0.082918351020779,29.276618091112,-50.3947490331901,2.21708164897922,-1.61704362302688
"73","60619",13,2020-03-23,2020-03-29,99,130,162,212.2,222,347,362,566.5,44.5945945945946,37.463976945245,0,0,0,0,"60619-2020-13",61258,"southeast",60619,61258,60911,61128,46,0,23.9316239316239,78.0405405405405,71.6814159292035,0,53.1055658214681,68.586387434555,16.4705882352941,49.203379094491,4,5,5,"#ff0000",1,2230,26,80.3947490331901,0,29.276618091112,81.6052509668099,0,15.3179765034826
"74","60643",13,2020-03-23,2020-03-29,71,94,142,188.5,193,274,387,549.4,36.7875647668394,34.3065693430657,0,0,0,0,"60643-2020-13",49870,"southwest",60643,49870,49596,49776,42,0,27.6315789473684,64.3782383419689,62.8318584070796,0,38.3134818703741,60.2094240837696,16.4705882352941,41.6046080514085,4,5,4,"#ffaa00",1,2230,26,80.3947490331901,0,29.276618091112,61.6052509668099,0,7.51094667572739
"75","60653",13,2020-03-23,2020-03-29,44,65,138,203.3,130,215,407,672.5,33.8461538461538,30.2325581395349,0,0,0,0,"60653-2020-13",31972,"southeast",60653,31972,31757,31907,66,0,26.25,59.2307692307692,61.0619469026549,0,36.3083375330248,45.5497382198953,16.4705882352941,38.4700049467713,4,5,3,"#ffebaf",1,2230,26,80.3947490331901,0,29.276618091112,57.6052509668099,0,4.56953575504186
"76","60632",13,2020-03-23,2020-03-29,27,34,30,37.3,124,194,136,213.1,21.7741935483871,17.5257731958763,1,1,1.1,1.1,"60632-2020-13",91039,"southwest",60632,91038,90845,91005,4,0,6.06060606060606,38.1048387096774,13.2743362831858,15.4929577464789,46.7431961452019,21.4659685863874,29.4117647058824,24.9848024042653,1,5,2,"#bed2ff",2,2230,26,80.3947490331901,0.0396566026621117,29.276618091112,-50.3947490331901,1.06034339733789,-7.50242454272489
"77","60618",13,2020-03-23,2020-03-29,37,59,39,62.5,182,298,193,315.7,20.3296703296703,19.7986577181208,0,0,0,0,"60618-2020-13",94395,"northeast",60618,94395,94097,94336,17,0,16,35.5769230769231,17.2566371681416,0,32.1093141521968,19.3717277486911,16.4705882352941,18.9710197767268,1,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-41.3947490331901,0,-8.94694776144166
"78","60610",13,2020-03-23,2020-03-29,34,63,87,161.5,108,191,277,489.5,31.4814814814815,32.9842931937173,0,0,0,0,"60610-2020-13",39019,"northeast",60610,39019,38828,38956,62,0,33.3333333333333,55.0925925925926,38.4955752212389,0,24.1630453165097,20.9424083769633,16.4705882352941,28.6795450733269,3,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,6.60525096680995,0,2.20486339036949
"79","60602",13,2020-03-23,2020-03-29,0,0,0,0,3,7,241,562.7,0,0,0,0,0,0,"60602-2020-13",1244,"central",60602,1244,1237,1244,0,0,0,0,0,0,26.5435775263053,7.85340314136126,16.4705882352941,4.26142551576875,1,1,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-80.3947490331901,0,-29.276618091112
"80","60661",13,2020-03-23,2020-03-29,9,12,91,120.9,30,51,302,513.8,30,23.5294117647059,0,0,0,0,"60661-2020-13",9926,"central",60661,9926,9875,9914,0,0,0,52.5,40.2654867256637,0,65.108199324995,55.4973821989529,16.4705882352941,34.7978006800166,3,5,3,"#ffebaf",1,2230,26,80.3947490331901,0,29.276618091112,10.6052509668099,0,0.723381908888012
"81","60641",13,2020-03-23,2020-03-29,28,39,39,54.9,135,201,190,283,20.7407407407407,19.4029850746269,0,0,0,0,"60641-2020-13",71023,"northwest",60641,71023,70822,70984,14,0,16.3934426229508,36.2962962962963,17.2566371681416,0,32.1319744515961,20.9424083769633,16.4705882352941,19.2852980134593,1,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-41.3947490331901,0,-8.53587735037125
"82","60609",13,2020-03-23,2020-03-29,46,60,75,97.6,124,191,202,310.6,37.0967741935484,31.413612565445,0,0,0,0,"60609-2020-13",61495,"southwest",60609,61495,61304,61435,21,0,20.9677419354839,64.9193548387097,33.1858407079646,0,47.2772451600095,36.1256544502618,16.4705882352941,33.0231504331315,3,5,3,"#ffebaf",1,2230,26,80.3947490331901,0,29.276618091112,-5.39474903319005,0,7.8201561024364
"83","60616",13,2020-03-23,2020-03-29,35,49,64,90,144,224,264,411.3,24.3055555555556,21.875,0,0,0,0,"60616-2020-13",54464,"central",60616,54464,54240,54415,20,0,15.9420289855072,42.5347222222222,28.3185840707965,0,37.2947854955455,30.8900523560209,16.4705882352941,24.8991859062887,2,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-16.3947490331901,0,-4.97106253555643
"84","60630",13,2020-03-23,2020-03-29,26,39,45,68,173,219,302,381.9,15.028901734104,17.8082191780822,1,2,1.7,3.5,"60630-2020-13",57344,"northwest",60630,57342,57125,57305,23,1.7,32.5,26.3005780346821,19.9115044247788,23.943661971831,4.08470095857131,19.3717277486911,16.4705882352941,20.9767533611619,2,5,1,"#0070ff",2,2230,26,80.3947490331901,0.0612874768414453,29.276618091112,-35.3947490331901,1.63871252315855,-14.2477163570079
"85","60624",13,2020-03-23,2020-03-29,57,76,158,210.2,132,229,365,633.3,43.1818181818182,33.1877729257642,0,0,0,0,"60624-2020-13",36158,"central",60624,36158,35929,36082,50,0,20.6896551724138,75.5681818181818,69.9115044247788,0,55.4569695227106,64.3979057591623,16.4705882352941,47.983290773787,4,5,4,"#ffaa00",1,2230,26,80.3947490331901,0,29.276618091112,77.6052509668099,0,13.9052000907062
"86","60649",13,2020-03-23,2020-03-29,48,76,104,165.1,171,299,372,649.7,28.0701754385965,25.4180602006689,3,3,6.5,6.5,"60649-2020-13",46024,"southeast",60649,46021,45725,45948,61,0,22.4,49.1228070175439,46.0176991150442,91.5492957746479,33.8325165703618,30.3664921465969,92.9411764705882,60.0841620067452,3,5,5,"#ff0000",3,2230,26,80.3947490331901,0.234334470276114,29.276618091112,23.6052509668099,6.26566552972389,-1.2064426525155
"87","60639",13,2020-03-23,2020-03-29,54,68,60,75.1,146,210,161,232,36.986301369863,32.3809523809524,0,1,0,1.1,"60639-2020-13",90517,"northwest",60639,90516,90307,90449,16,1.1,24.5614035087719,64.7260273972603,26.5486725663717,0,42.5156270896495,30.8900523560209,3.52941176470588,29.3848162805038,2,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-20.3947490331901,0,7.70968327875103
"88","60659",13,2020-03-23,2020-03-29,41,62,100,151,126,185,307,450.5,32.5396825396825,33.5135135135135,1,1,2.4,2.4,"60659-2020-13",41068,"northeast",60659,41067,40883,41006,49,0,37.037037037037,56.9444444444444,44.2477876106195,33.8028169014084,20.7622850168016,34.5549738219895,44.7058823529412,42.3070190070204,3,5,4,"#ffaa00",2,2230,26,80.3947490331901,0.0865234967173346,29.276618091112,19.6052509668099,2.31347650328267,3.26306444857055
"89","60607",13,2020-03-23,2020-03-29,29,46,98,155.5,123,201,416,679.3,23.5772357723577,22.8855721393035,0,0,0,0,"60607-2020-13",29591,"central",60607,29591,29390,29545,47,0,19.1780821917808,41.260162601626,43.3628318584071,0,32.198633995282,34.5549738219895,16.4705882352941,28.2399475148175,3,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,17.6052509668099,0,-5.69938231875426
"90","60628",13,2020-03-23,2020-03-29,95,121,142,181.3,230,351,345,526,41.304347826087,34.4729344729345,1,1,1.5,1.5,"60628-2020-13",66724,"southeast",60628,66723,66373,66603,36,0,21.4285714285714,72.2826086956522,62.8318584070796,21.1267605633803,52.0936375171557,63.3507853403141,34.1176470588235,51.7968273367462,4,5,5,"#ff0000",2,2230,26,80.3947490331901,0.0540771854483341,29.276618091112,61.6052509668099,1.44592281455167,12.027729734975
"91","60827",13,2020-03-23,2020-03-29,8,11,28,38.5,14,20,49,70,57.1428571428571,55,0,0,0,0,"60827-2020-13",28577,"southeast",60827,28577,28557,28566,0,0,0,100,12.3893805309735,0,100,22.5130890052356,16.4705882352941,39.8895711730871,1,5,4,"#ffaa00",1,2230,26,80.3947490331901,0,29.276618091112,-52.3947490331901,0,27.8662390517452
"92","60606",13,2020-03-23,2020-03-29,0,0,0,0,20,40,645,1289.9,0,0,0,0,0,0,"60606-2020-13",3101,"central",60606,3101,3061,3101,0,0,0,0,0,0,26.5435775263053,7.85340314136126,16.4705882352941,4.26142551576875,1,1,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-80.3947490331901,0,-29.276618091112
"93","60646",13,2020-03-23,2020-03-29,17,26,61,92.9,119,165,425,589.6,14.2857142857143,15.7575757575758,2,2,7.1,7.1,"60646-2020-13",27987,"northwest",60646,27985,27822,27961,25,0,17.9487179487179,25,26.9911504424779,100,21.8348324959403,26.7015706806283,100,50.6427528201976,2,5,5,"#ff0000",3,2230,26,80.3947490331901,0.255965344455448,29.276618091112,-19.3947490331901,6.84403465554455,-14.9909038053977
"94","60631",13,2020-03-23,2020-03-29,21,31,71,105,185,214,626,724.7,11.3513513513514,14.4859813084112,0,0,0,0,"60631-2020-13",29529,"northwest",60631,29529,29315,29498,27,0,32,19.8648648648649,31.4159292035398,0,0,30.8900523560209,16.4705882352941,16.8557631844094,2,4,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-9.39474903319005,0,-17.9252667397606
"95","60637",13,2020-03-23,2020-03-29,36,58,76,122.2,176,330,371,695.4,20.4545454545455,17.5757575757576,0,0,0,0,"60637-2020-13",47454,"southeast",60637,47454,47124,47396,46,0,14.7651006711409,35.7954545454546,33.6283185840708,0,33.8572870701894,23.5602094240838,16.4705882352941,23.6378759621276,3,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-4.39474903319005,0,-8.82207263656653
"96","60656",13,2020-03-23,2020-03-29,22,27,80,97.9,148,176,537,638.2,14.8648648648649,15.3409090909091,0,0,0,0,"60656-2020-13",27579,"northwest",60656,27579,27403,27552,14,0,16,26.0135135135135,35.3982300884956,0,25.084375620409,42.4083769633508,16.4705882352941,22.4683086112521,3,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-0.394749033190053,0,-14.4117532262471
"97","60605",13,2020-03-23,2020-03-29,16,39,58,141.7,89,189,323,686.8,17.9775280898876,20.6349206349206,0,0,0,0,"60605-2020-13",27519,"central",60605,27519,27330,27480,73,0,23.5294117647059,31.4606741573034,25.6637168141593,0,19.4067010533158,0,16.4705882352941,17.3623868180443,2,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-22.3947490331901,0,-11.2990900012243
"98","60612",13,2020-03-23,2020-03-29,62,81,181,236.1,211,321,615,935.6,29.3838862559242,25.2336448598131,1,1,2.9,2.9,"60612-2020-13",34311,"central",60612,34310,33990,34230,55,0,19.3877551020408,51.4218009478673,80.0884955752212,40.8450704225352,39.3934781062924,73.8219895287958,50.5882352941176,57.0397999601736,4,5,5,"#ff0000",3,2230,26,80.3947490331901,0.104549225200113,29.276618091112,100.60525096681,2.79545077479989,0.107268164812179
"99","60601",13,2020-03-23,2020-03-29,9,23,61,156.7,36,73,245,497.4,25,31.5068493150685,0,0,0,0,"60601-2020-13",14675,"central",60601,14675,14602,14652,68,0,32.258064516129,43.75,26.9911504424779,0,17.2134270911385,4.18848167539267,16.4705882352941,20.951763148615,2,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-19.3947490331901,0,-4.27661809111199
"100","60620",13,2020-03-23,2020-03-29,107,143,157,210,226,329,332,483.1,47.3451327433628,43.4650455927052,3,5,4.4,7.3,"60620-2020-13",68096,"southwest",60620,68091,67767,67953,46,2.9,32.9787234042553,82.853982300885,69.4690265486726,61.9718309859155,45.0114156185668,65.9685863874346,34.1176470588235,66.0131276477191,4,5,5,"#ff0000",3,2230,26,80.3947490331901,0.158626410648447,29.276618091112,76.6052509668099,4.24137358935155,18.0685146522508
"101","60603",13,2020-03-23,2020-03-29,0,0,0,0,3,4,256,340.7,0,0,0,0,0,0,"60603-2020-13",1174,"central",60603,1174,1170,1174,0,0,0,0,0,0,26.5435775263053,7.85340314136126,16.4705882352941,4.26142551576875,1,1,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-80.3947490331901,0,-29.276618091112
"102","60644",13,2020-03-23,2020-03-29,68,91,142,190.7,141,234,296,490.4,48.2269503546099,38.8888888888889,0,0,0,0,"60644-2020-13",47712,"central",60644,47712,47478,47621,38,0,22.7848101265823,84.3971631205674,62.8318584070796,0,59.2491280477425,62.303664921466,16.4705882352941,48.5651848262893,4,5,4,"#ffaa00",1,2230,26,80.3947490331901,0,29.276618091112,61.6052509668099,0,18.9503322634979
"103","60654",13,2020-03-23,2020-03-29,17,34,89,177.7,54,118,282,616.7,31.4814814814815,28.8135593220339,0,0,0,0,"60654-2020-13",19135,"northeast",60654,19135,19017,19101,73,0,26.4150943396226,55.0925925925926,39.3805309734513,0,33.0563543266897,16.2303664921466,16.4705882352941,29.2522415499416,3,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,8.60525096680995,0,2.20486339036949
"104","60626",13,2020-03-23,2020-03-29,22,38,44,76.4,122,214,245,430.3,18.0327868852459,17.7570093457944,0,0,0,0,"60626-2020-13",49730,"northeast",60626,49730,49516,49692,30,0,17.0454545454545,31.5573770491803,19.4690265486726,0,27.8127808020943,15.1832460732984,16.4705882352941,17.8060053844204,2,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-36.3947490331901,0,-11.2438312058661
"105","60651",13,2020-03-23,2020-03-29,66,80,104,126.5,142,213,225,336.9,46.4788732394366,37.5586854460094,0,0,0,0,"60651-2020-13",63218,"northwest",60651,63218,63005,63138,22,0,22.2222222222222,81.3380281690141,46.0176991150442,0,57.7251966123612,50.7853403141361,16.4705882352941,42.4779213914998,3,5,4,"#ffaa00",1,2230,26,80.3947490331901,0,29.276618091112,23.6052509668099,0,17.2022551483246
"106","60617",13,2020-03-23,2020-03-29,84,108,102,130.9,229,367,278,444.7,36.6812227074236,29.4277929155313,3,3,3.6,3.6,"60617-2020-13",82534,"southeast",60617,82531,82167,82426,27,0,17.4603174603175,64.1921397379913,45.1327433628319,50.7042253521127,51.2518089090753,47.1204188481675,58.8235294117647,53.3883267319608,3,5,5,"#ff0000",3,2230,26,80.3947490331901,0.129785245076002,29.276618091112,21.6052509668099,3.470214754924,7.4046046163116
"107","60660",13,2020-03-23,2020-03-29,19,36,44,83.3,93,154,215,356.1,20.4301075268817,23.3766233766234,0,0,0,0,"60660-2020-13",43242,"northeast",60660,43242,43088,43206,30,0,24.5283018867925,35.752688172043,19.4690265486726,0,21.2754003413893,15.1832460732984,16.4705882352941,18.3127223015253,2,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-36.3947490331901,0,-8.84651056423027
"108","60652",13,2020-03-23,2020-03-29,44,56,100,127.5,117,155,266,353,37.6068376068376,36.1290322580645,1,1,2.3,2.3,"60652-2020-13",43907,"southwest",60652,43906,43752,43851,27,0,37.5,65.8119658119658,44.2477876106195,32.3943661971831,26.6809159230243,46.0732984293194,43.5294117647059,45.5438882157514,3,5,4,"#ffaa00",2,2230,26,80.3947490331901,0.082918351020779,29.276618091112,19.6052509668099,2.21708164897922,8.33021951572562
"109","60642",13,2020-03-23,2020-03-29,12,16,59,79.2,63,103,312,509.9,19.047619047619,15.5339805825243,0,0,0,0,"60642-2020-13",20201,"northeast",60642,20201,20098,20185,0,0,0,33.3333333333333,26.1061946902655,0,51.0290516842036,38.7434554973822,16.4705882352941,23.8391263418176,2,5,2,"#bed2ff",1,2230,26,80.3947490331901,0,29.276618091112,-21.3947490331901,0,-10.2289990434929
"110","60608",13,2020-03-23,2020-03-29,76,91,96,114.9,208,308,263,388.9,36.5384615384615,29.5454545454545,0,0,0,0,"60608-2020-13",79205,"central",60608,79205,78897,79114,16,0,14.6067415730337,63.9423076923077,42.4778761061947,0,54.7365270550219,49.738219895288,16.4705882352941,36.8782042807469,3,5,3,"#ffebaf",1,2230,26,80.3947490331901,0,29.276618091112,15.6052509668099,0,7.26184344734954
"111","60647",13,2020-03-23,2020-03-29,27,48,31,54.9,175,310,200,354.2,15.4285714285714,15.4838709677419,0,0,0,0,"60647-2020-13",87509,"northeast",60647,87509,87199,87461,15,0,11.5044247787611,27,13.716814159292,0,31.5880185740564,16.2303664921466,16.4705882352941,15.6189434777764,1,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-49.3947490331901,0,-13.8480466625406
"112","60633",13,2020-03-23,2020-03-29,0,0,0,0,15,28,116,217.5,0,0,0,0,0,0,"60633-2020-13",12871,"southeast",60633,12871,12843,12871,0,0,0,0,0,0,26.5435775263053,7.85340314136126,16.4705882352941,4.26142551576875,1,1,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-80.3947490331901,0,-29.276618091112
"113","60615",13,2020-03-23,2020-03-29,31,57,75,137.1,125,280,301,673.7,24.8,20.3571428571429,1,1,2.4,2.4,"60615-2020-13",41563,"southeast",60615,41562,41283,41506,60,0,16.8918918918919,43.4,33.1858407079646,33.8028169014084,36.70935080405,15.7068062827225,44.7058823529412,35.8797855477971,3,5,3,"#ffebaf",2,2230,26,80.3947490331901,0.0865234967173346,29.276618091112,-5.39474903319005,2.31347650328267,-4.47661809111199
"114","60623",13,2020-03-23,2020-03-29,66,78,77,90.7,144,222,168,258.2,45.8333333333333,35.1351351351351,4,4,4.7,4.7,"60623-2020-13",85979,"central",60623,85975,85757,85901,14,0,16.6666666666667,80.2083333333333,34.070796460177,66.1971830985916,64.036959830587,40.8376963350785,71.7647058823529,60.1561003359301,3,5,5,"#ff0000",3,2230,26,80.3947490331901,0.169441847738114,29.276618091112,-3.39474903319005,4.53055815226189,16.5567152422213
"115","60657",13,2020-03-23,2020-03-29,40,86,57,122.8,163,345,233,492.5,24.5398773006135,24.9275362318841,0,0,0,0,"60657-2020-13",70052,"northeast",60657,70052,69707,69966,44,0,21.3793103448276,42.9447852760736,25.2212389380531,0,30.606446503616,14.6596858638743,16.4705882352941,22.3037932731699,2,5,1,"#0070ff",1,2230,26,80.3947490331901,0,29.276618091112,-23.3947490331901,0,-4.73674079049849
"116","60640",13,2020-03-23,2020-03-29,35,56,50,80.3,115,237,165,340,30.4347826086957,23.6286919831224,1,1,1.4,1.4,"60640-2020-13",69715,"northeast",60640,69714,69478,69659,26,0,17.6470588235294,53.2608695652174,22.1238938053097,19.7183098591549,42.9820352410068,20.4188481675393,32.9411764705882,31.9727979133474,2,5,3,"#ffebaf",2,2230,26,80.3947490331901,0.0504720397517785,29.276618091112,-30.3947490331901,1.34952796024822,1.15816451758367
"117","60609",14,2020-03-30,2020-04-05,52,112,85,182.1,151,342,246,556.1,34.4370860927152,32.7485380116959,3,3,4.9,4.9,"60609-2020-14",61495,"southwest",60609,61492,61153,61383,75,0,37.0967741935484,59.9294744990109,33.7301587301587,22.5806451612903,47.5467859120634,42.2619047619048,46.6926070038911,40.649435825881,3,5,4,"#ffaa00",3,2898,133,104.477122286182,0.176652139131225,33.3256669733211,-19.4771222861815,4.72334786086878,1.11141911939417
"118","60634",14,2020-03-30,2020-04-05,79,156,104,205.3,370,779,487,1025.1,21.3513513513514,20.0256739409499,4,4,5.3,5.3,"60634-2020-14",75995,"northwest",60634,75991,75216,75839,78,0,17.5074183976261,37.1568971568972,41.2698412698413,24.4239631336406,59.4806148374182,51.7857142857143,48.2490272373541,39.2123049047027,3,5,4,"#ffaa00",3,2898,133,104.477122286182,0.191072721917447,33.3256669733211,-0.477122286181512,5.10892727808255,-11.9743156219697
"119","60625",14,2020-03-30,2020-04-05,62,114,78,143.9,181,426,228,537.6,34.2541436464088,26.7605633802817,2,3,2.5,3.8,"60625-2020-14",79243,"northeast",60625,79240,78817,79129,34,0,18.1208053691275,59.6111071249193,30.952380952381,11.5207373271889,82.0310770330696,62.5,37.3540856031128,40.8936988055083,3,5,4,"#ffaa00",2,2898,133,104.477122286182,0.0901286424138902,33.3256669733211,-26.4771222861815,2.40987135758611,0.928476673087779
"120","60624",14,2020-03-30,2020-04-05,91,167,252,461.9,176,405,487,1120.1,51.7045454545455,41.2345679012346,3,3,8.3,8.3,"60624-2020-14",36158,"central",60624,36155,35753,35991,158,0,43.1818181818182,89.9793388429752,100,38.2488479262673,68.0659752868491,92.2619047619048,59.9221789883269,75.8108075566787,5,5,5,"#ff0000",4,2898,133,104.477122286182,0.299227092814115,33.3256669733211,147.522877713819,8.00077290718589,18.3788784812244
"121","60606",14,2020-03-30,2020-04-05,1,5,32,161.2,15,55,484,1773.6,6.66666666666667,9.09090909090909,0,0,0,0,"60606-2020-14",3101,"central",60606,3101,3046,3096,0,0,0,11.6017316017316,12.6984126984127,0,64.6601941747573,55.3571428571429,27.6264591439689,18.4760708130991,1,4,1,"#0070ff",1,2898,133,104.477122286182,0,33.3256669733211,-72.4771222861815,0,-26.6590003066544
