"","Date","Category","Value","layer"
"9014",2020-05-24,"Hosp_Age50_59",18,"HospAgeT"
"9015",2020-05-25,"Hosp_Age50_59",12,"HospAgeT"
"9016",2020-05-26,"Hosp_Age50_59",27,"HospAgeT"
"9017",2020-05-27,"Hosp_Age50_59",13,"HospAgeT"
"9018",2020-05-28,"Hosp_Age50_59",9,"HospAgeT"
"9019",2020-05-29,"Hosp_Age50_59",12,"HospAgeT"
"9020",2020-05-30,"Hosp_Age50_59",10,"HospAgeT"
"9021",2020-05-31,"Hosp_Age50_59",6,"HospAgeT"
"9022",2020-06-01,"Hosp_Age50_59",9,"HospAgeT"
"9023",2020-06-02,"Hosp_Age50_59",10,"HospAgeT"
"9024",2020-06-03,"Hosp_Age50_59",4,"HospAgeT"
"9025",2020-06-04,"Hosp_Age50_59",6,"HospAgeT"
"9026",2020-06-05,"Hosp_Age50_59",8,"HospAgeT"
"9027",2020-06-06,"Hosp_Age50_59",5,"HospAgeT"
"9028",2020-06-07,"Hosp_Age50_59",5,"HospAgeT"
"9029",2020-06-08,"Hosp_Age50_59",8,"HospAgeT"
"9030",2020-06-09,"Hosp_Age50_59",5,"HospAgeT"
"9031",2020-06-10,"Hosp_Age50_59",8,"HospAgeT"
"9032",2020-06-11,"Hosp_Age50_59",5,"HospAgeT"
"9033",2020-06-12,"Hosp_Age50_59",5,"HospAgeT"
"9034",2020-06-13,"Hosp_Age50_59",2,"HospAgeT"
"9035",2020-06-14,"Hosp_Age50_59",3,"HospAgeT"
"9036",2020-06-15,"Hosp_Age50_59",5,"HospAgeT"
"9037",2020-06-16,"Hosp_Age50_59",3,"HospAgeT"
"9038",2020-06-17,"Hosp_Age50_59",2,"HospAgeT"
"9039",2020-06-18,"Hosp_Age50_59",1,"HospAgeT"
"9040",2020-06-19,"Hosp_Age50_59",7,"HospAgeT"
"9041",2020-06-20,"Hosp_Age50_59",3,"HospAgeT"
"9042",2020-06-21,"Hosp_Age50_59",3,"HospAgeT"
"9043",2020-06-22,"Hosp_Age50_59",5,"HospAgeT"
"9044",2020-06-23,"Hosp_Age50_59",4,"HospAgeT"
"9045",2020-06-24,"Hosp_Age50_59",4,"HospAgeT"
"9046",2020-06-25,"Hosp_Age50_59",4,"HospAgeT"
"9047",2020-06-26,"Hosp_Age50_59",5,"HospAgeT"
"9048",2020-06-27,"Hosp_Age50_59",1,"HospAgeT"
"9049",2020-06-28,"Hosp_Age50_59",5,"HospAgeT"
"9050",2020-06-29,"Hosp_Age50_59",5,"HospAgeT"
"9051",2020-06-30,"Hosp_Age50_59",4,"HospAgeT"
"9052",2020-07-01,"Hosp_Age50_59",5,"HospAgeT"
"9053",2020-07-02,"Hosp_Age50_59",2,"HospAgeT"
"9054",2020-07-03,"Hosp_Age50_59",3,"HospAgeT"
"9055",2020-07-04,"Hosp_Age50_59",5,"HospAgeT"
"9056",2020-07-05,"Hosp_Age50_59",3,"HospAgeT"
"9057",2020-07-06,"Hosp_Age50_59",7,"HospAgeT"
"9058",2020-07-07,"Hosp_Age50_59",5,"HospAgeT"
"9059",2020-07-08,"Hosp_Age50_59",2,"HospAgeT"
"9060",2020-07-09,"Hosp_Age50_59",10,"HospAgeT"
"9061",2020-07-10,"Hosp_Age50_59",5,"HospAgeT"
"9062",2020-07-11,"Hosp_Age50_59",1,"HospAgeT"
"9063",2020-07-12,"Hosp_Age50_59",2,"HospAgeT"
"9064",2020-07-13,"Hosp_Age50_59",8,"HospAgeT"
"9065",2020-07-14,"Hosp_Age50_59",5,"HospAgeT"
"9066",2020-07-15,"Hosp_Age50_59",3,"HospAgeT"
"9067",2020-07-16,"Hosp_Age50_59",4,"HospAgeT"
"9068",2020-07-17,"Hosp_Age50_59",3,"HospAgeT"
"9069",2020-07-18,"Hosp_Age50_59",2,"HospAgeT"
"9070",2020-07-19,"Hosp_Age50_59",5,"HospAgeT"
"9071",2020-07-20,"Hosp_Age50_59",3,"HospAgeT"
"9072",2020-07-21,"Hosp_Age50_59",1,"HospAgeT"
"9073",2020-07-22,"Hosp_Age50_59",1,"HospAgeT"
"9074",2020-07-23,"Hosp_Age50_59",6,"HospAgeT"
"9075",2020-07-24,"Hosp_Age50_59",3,"HospAgeT"
"9076",2020-07-25,"Hosp_Age50_59",2,"HospAgeT"
"9077",2020-07-26,"Hosp_Age50_59",6,"HospAgeT"
"9078",2020-07-27,"Hosp_Age50_59",4,"HospAgeT"
"9079",2020-07-28,"Hosp_Age50_59",2,"HospAgeT"
"9080",2020-07-29,"Hosp_Age50_59",2,"HospAgeT"
"9081",2020-07-30,"Hosp_Age50_59",3,"HospAgeT"
"9082",2020-07-31,"Hosp_Age50_59",2,"HospAgeT"
"9083",2020-08-01,"Hosp_Age50_59",4,"HospAgeT"
"9084",2020-08-02,"Hosp_Age50_59",3,"HospAgeT"
"9085",2020-08-03,"Hosp_Age50_59",10,"HospAgeT"
"9086",2020-08-04,"Hosp_Age50_59",3,"HospAgeT"
"9087",2020-08-05,"Hosp_Age50_59",4,"HospAgeT"
"9088",2020-08-06,"Hosp_Age50_59",6,"HospAgeT"
"9089",2020-08-07,"Hosp_Age50_59",5,"HospAgeT"
"9090",2020-08-08,"Hosp_Age50_59",4,"HospAgeT"
"9091",2020-08-09,"Hosp_Age50_59",4,"HospAgeT"
"9092",2020-08-10,"Hosp_Age50_59",5,"HospAgeT"
"9093",2020-08-11,"Hosp_Age50_59",4,"HospAgeT"
"9094",2020-08-12,"Hosp_Age50_59",5,"HospAgeT"
"9095",2020-08-13,"Hosp_Age50_59",0,"HospAgeT"
"9096",2020-08-14,"Hosp_Age50_59",5,"HospAgeT"
"9097",2020-08-15,"Hosp_Age50_59",6,"HospAgeT"
"9098",2020-08-16,"Hosp_Age50_59",2,"HospAgeT"
"9099",2020-08-17,"Hosp_Age50_59",7,"HospAgeT"
"9100",2020-08-18,"Hosp_Age50_59",0,"HospAgeT"
"9101",2020-08-19,"Hosp_Age50_59",6,"HospAgeT"
"9102",2020-08-20,"Hosp_Age50_59",3,"HospAgeT"
"9103",2020-08-21,"Hosp_Age50_59",6,"HospAgeT"
"9104",2020-08-22,"Hosp_Age50_59",2,"HospAgeT"
"9105",2020-08-23,"Hosp_Age50_59",4,"HospAgeT"
"9106",2020-08-24,"Hosp_Age50_59",4,"HospAgeT"
"9107",2020-08-25,"Hosp_Age50_59",9,"HospAgeT"
"9108",2020-08-26,"Hosp_Age50_59",9,"HospAgeT"
"9109",2020-08-27,"Hosp_Age50_59",2,"HospAgeT"
"9110",2020-08-28,"Hosp_Age50_59",2,"HospAgeT"
"9111",2020-08-29,"Hosp_Age50_59",4,"HospAgeT"
"9112",2020-08-30,"Hosp_Age50_59",4,"HospAgeT"
"9113",2020-08-31,"Hosp_Age50_59",3,"HospAgeT"
"9114",2020-09-01,"Hosp_Age50_59",2,"HospAgeT"
"9115",2020-09-02,"Hosp_Age50_59",3,"HospAgeT"
"9116",2020-09-03,"Hosp_Age50_59",5,"HospAgeT"
"9117",2020-09-04,"Hosp_Age50_59",3,"HospAgeT"
"9118",2020-09-05,"Hosp_Age50_59",5,"HospAgeT"
"9119",2020-09-06,"Hosp_Age50_59",0,"HospAgeT"
"9120",2020-09-07,"Hosp_Age50_59",2,"HospAgeT"
"9121",2020-09-08,"Hosp_Age50_59",2,"HospAgeT"
"9122",2020-09-09,"Hosp_Age50_59",4,"HospAgeT"
"9123",2020-09-10,"Hosp_Age50_59",3,"HospAgeT"
"9124",2020-09-11,"Hosp_Age50_59",5,"HospAgeT"
"9125",2020-09-12,"Hosp_Age50_59",4,"HospAgeT"
"9126",2020-09-13,"Hosp_Age50_59",6,"HospAgeT"
"9127",2020-09-14,"Hosp_Age50_59",3,"HospAgeT"
"9128",2020-09-15,"Hosp_Age50_59",5,"HospAgeT"
"9129",2020-09-16,"Hosp_Age50_59",0,"HospAgeT"
"9130",2020-09-17,"Hosp_Age50_59",6,"HospAgeT"
"9131",2020-09-18,"Hosp_Age50_59",3,"HospAgeT"
"9132",2020-09-19,"Hosp_Age50_59",4,"HospAgeT"
"9133",2020-09-20,"Hosp_Age50_59",6,"HospAgeT"
"9134",2020-09-21,"Hosp_Age50_59",4,"HospAgeT"
"9135",2020-09-22,"Hosp_Age50_59",5,"HospAgeT"
"9136",2020-09-23,"Hosp_Age50_59",7,"HospAgeT"
"9137",2020-09-24,"Hosp_Age50_59",5,"HospAgeT"
"9138",2020-09-25,"Hosp_Age50_59",2,"HospAgeT"
"9139",2020-09-26,"Hosp_Age50_59",5,"HospAgeT"
"9140",2020-09-27,"Hosp_Age50_59",4,"HospAgeT"
"9141",2020-09-28,"Hosp_Age50_59",4,"HospAgeT"
"9142",2020-09-29,"Hosp_Age50_59",6,"HospAgeT"
"9143",2020-09-30,"Hosp_Age50_59",3,"HospAgeT"
"9144",2020-10-01,"Hosp_Age50_59",4,"HospAgeT"
"9145",2020-10-02,"Hosp_Age50_59",4,"HospAgeT"
"9146",2020-10-03,"Hosp_Age50_59",5,"HospAgeT"
"9147",2020-10-04,"Hosp_Age50_59",3,"HospAgeT"
"9148",2020-10-05,"Hosp_Age50_59",2,"HospAgeT"
"9149",2020-10-06,"Hosp_Age50_59",5,"HospAgeT"
"9150",2020-10-07,"Hosp_Age50_59",6,"HospAgeT"
"9151",2020-10-08,"Hosp_Age50_59",5,"HospAgeT"
"9152",2020-10-09,"Hosp_Age50_59",6,"HospAgeT"
"9153",2020-10-10,"Hosp_Age50_59",6,"HospAgeT"
"9154",2020-10-11,"Hosp_Age50_59",4,"HospAgeT"
"9155",2020-10-12,"Hosp_Age50_59",9,"HospAgeT"
"9156",2020-10-13,"Hosp_Age50_59",5,"HospAgeT"
"9157",2020-10-14,"Hosp_Age50_59",8,"HospAgeT"
"9158",2020-10-15,"Hosp_Age50_59",8,"HospAgeT"
"9159",2020-10-16,"Hosp_Age50_59",10,"HospAgeT"
"9160",2020-10-17,"Hosp_Age50_59",5,"HospAgeT"
"9161",2020-10-18,"Hosp_Age50_59",8,"HospAgeT"
"9162",2020-10-19,"Hosp_Age50_59",15,"HospAgeT"
"9163",2020-10-20,"Hosp_Age50_59",7,"HospAgeT"
"9164",2020-10-21,"Hosp_Age50_59",7,"HospAgeT"
"9165",2020-10-22,"Hosp_Age50_59",14,"HospAgeT"
"9166",2020-10-23,"Hosp_Age50_59",11,"HospAgeT"
"9167",2020-10-24,"Hosp_Age50_59",6,"HospAgeT"
"9168",2020-10-25,"Hosp_Age50_59",10,"HospAgeT"
"9169",2020-10-26,"Hosp_Age50_59",18,"HospAgeT"
"9170",2020-10-27,"Hosp_Age50_59",21,"HospAgeT"
"9171",2020-10-28,"Hosp_Age50_59",14,"HospAgeT"
"9172",2020-10-29,"Hosp_Age50_59",10,"HospAgeT"
"9173",2020-10-30,"Hosp_Age50_59",9,"HospAgeT"
"9174",2020-10-31,"Hosp_Age50_59",13,"HospAgeT"
"9175",2020-11-01,"Hosp_Age50_59",7,"HospAgeT"
"9176",2020-11-02,"Hosp_Age50_59",23,"HospAgeT"
"9177",2020-11-03,"Hosp_Age50_59",18,"HospAgeT"
"9178",2020-11-04,"Hosp_Age50_59",22,"HospAgeT"
"9179",2020-11-05,"Hosp_Age50_59",21,"HospAgeT"
"9180",2020-11-06,"Hosp_Age50_59",26,"HospAgeT"
"9181",2020-11-07,"Hosp_Age50_59",21,"HospAgeT"
"9182",2020-11-08,"Hosp_Age50_59",20,"HospAgeT"
"9183",2020-11-09,"Hosp_Age50_59",24,"HospAgeT"
"9184",2020-11-10,"Hosp_Age50_59",21,"HospAgeT"
"9185",2020-11-11,"Hosp_Age50_59",18,"HospAgeT"
"9186",2020-11-12,"Hosp_Age50_59",18,"HospAgeT"
"9187",2020-11-13,"Hosp_Age50_59",17,"HospAgeT"
"9188",2020-11-14,"Hosp_Age50_59",17,"HospAgeT"
"9189",2020-11-15,"Hosp_Age50_59",14,"HospAgeT"
"9190",2020-11-16,"Hosp_Age50_59",19,"HospAgeT"
"9191",2020-11-17,"Hosp_Age50_59",15,"HospAgeT"
"9192",2020-11-18,"Hosp_Age50_59",16,"HospAgeT"
"9193",2020-11-19,"Hosp_Age50_59",12,"HospAgeT"
"9194",2020-11-20,"Hosp_Age50_59",15,"HospAgeT"
"9195",2020-11-21,"Hosp_Age50_59",6,"HospAgeT"
"9196",2020-11-22,"Hosp_Age50_59",7,"HospAgeT"
"9197",2020-11-23,"Hosp_Age50_59",7,"HospAgeT"
"9198",2020-11-24,"Hosp_Age50_59",2,"HospAgeT"
"9199",2020-11-25,"Hosp_Age50_59",3,"HospAgeT"
"9200",2020-11-26,"Hosp_Age50_59",0,"HospAgeT"
"9201",2020-11-27,"Hosp_Age50_59",0,"HospAgeT"
"9202",2020-11-28,"Hosp_Age50_59",0,"HospAgeT"
"9203",2020-11-29,"Hosp_Age50_59",0,"HospAgeT"
"9204",2020-11-30,"Hosp_Age50_59",0,"HospAgeT"
"9205",2020-12-01,"Hosp_Age50_59",0,"HospAgeT"
"9206",2020-03-14,"Hosp_Age60_69",2,"HospAgeT"
"9207",2020-03-15,"Hosp_Age60_69",5,"HospAgeT"
"9208",2020-03-16,"Hosp_Age60_69",2,"HospAgeT"
"9209",2020-03-17,"Hosp_Age60_69",8,"HospAgeT"
"9210",2020-03-18,"Hosp_Age60_69",9,"HospAgeT"
"9211",2020-03-19,"Hosp_Age60_69",6,"HospAgeT"
"9212",2020-03-20,"Hosp_Age60_69",16,"HospAgeT"
"9213",2020-03-21,"Hosp_Age60_69",11,"HospAgeT"
"9214",2020-03-22,"Hosp_Age60_69",13,"HospAgeT"
"9215",2020-03-23,"Hosp_Age60_69",18,"HospAgeT"
"9216",2020-03-24,"Hosp_Age60_69",28,"HospAgeT"
"9217",2020-03-25,"Hosp_Age60_69",16,"HospAgeT"
"9218",2020-03-26,"Hosp_Age60_69",29,"HospAgeT"
"9219",2020-03-27,"Hosp_Age60_69",35,"HospAgeT"
"9220",2020-03-28,"Hosp_Age60_69",21,"HospAgeT"
"9221",2020-03-29,"Hosp_Age60_69",27,"HospAgeT"
"9222",2020-03-30,"Hosp_Age60_69",35,"HospAgeT"
"9223",2020-03-31,"Hosp_Age60_69",31,"HospAgeT"
"9224",2020-04-01,"Hosp_Age60_69",43,"HospAgeT"
"9225",2020-04-02,"Hosp_Age60_69",36,"HospAgeT"
"9226",2020-04-03,"Hosp_Age60_69",40,"HospAgeT"
"9227",2020-04-04,"Hosp_Age60_69",45,"HospAgeT"
"9228",2020-04-05,"Hosp_Age60_69",25,"HospAgeT"
"9229",2020-04-06,"Hosp_Age60_69",59,"HospAgeT"
"9230",2020-04-07,"Hosp_Age60_69",48,"HospAgeT"
"9231",2020-04-08,"Hosp_Age60_69",41,"HospAgeT"
"9232",2020-04-09,"Hosp_Age60_69",32,"HospAgeT"
"9233",2020-04-10,"Hosp_Age60_69",39,"HospAgeT"
"9234",2020-04-11,"Hosp_Age60_69",32,"HospAgeT"
"9235",2020-04-12,"Hosp_Age60_69",30,"HospAgeT"
"9236",2020-04-13,"Hosp_Age60_69",28,"HospAgeT"
"9237",2020-04-14,"Hosp_Age60_69",32,"HospAgeT"
"9238",2020-04-15,"Hosp_Age60_69",35,"HospAgeT"
"9239",2020-04-16,"Hosp_Age60_69",33,"HospAgeT"
"9240",2020-04-17,"Hosp_Age60_69",31,"HospAgeT"
"9241",2020-04-18,"Hosp_Age60_69",39,"HospAgeT"
"9242",2020-04-19,"Hosp_Age60_69",29,"HospAgeT"
"9243",2020-04-20,"Hosp_Age60_69",38,"HospAgeT"
"9244",2020-04-21,"Hosp_Age60_69",36,"HospAgeT"
"9245",2020-04-22,"Hosp_Age60_69",35,"HospAgeT"
"9246",2020-04-23,"Hosp_Age60_69",39,"HospAgeT"
"9247",2020-04-24,"Hosp_Age60_69",41,"HospAgeT"
"9248",2020-04-25,"Hosp_Age60_69",28,"HospAgeT"
"9249",2020-04-26,"Hosp_Age60_69",28,"HospAgeT"
"9250",2020-04-27,"Hosp_Age60_69",37,"HospAgeT"
"9251",2020-04-28,"Hosp_Age60_69",28,"HospAgeT"
"9252",2020-04-29,"Hosp_Age60_69",34,"HospAgeT"
"9253",2020-04-30,"Hosp_Age60_69",39,"HospAgeT"
"9254",2020-05-01,"Hosp_Age60_69",24,"HospAgeT"
"9255",2020-05-02,"Hosp_Age60_69",32,"HospAgeT"
"9256",2020-05-03,"Hosp_Age60_69",21,"HospAgeT"
"9257",2020-05-04,"Hosp_Age60_69",27,"HospAgeT"
"9258",2020-05-05,"Hosp_Age60_69",34,"HospAgeT"
"9259",2020-05-06,"Hosp_Age60_69",32,"HospAgeT"
"9260",2020-05-07,"Hosp_Age60_69",36,"HospAgeT"
"9261",2020-05-08,"Hosp_Age60_69",18,"HospAgeT"
"9262",2020-05-09,"Hosp_Age60_69",18,"HospAgeT"
"9263",2020-05-10,"Hosp_Age60_69",31,"HospAgeT"
"9264",2020-05-11,"Hosp_Age60_69",26,"HospAgeT"
"9265",2020-05-12,"Hosp_Age60_69",25,"HospAgeT"
"9266",2020-05-13,"Hosp_Age60_69",34,"HospAgeT"
"9267",2020-05-14,"Hosp_Age60_69",39,"HospAgeT"
"9268",2020-05-15,"Hosp_Age60_69",18,"HospAgeT"
"9269",2020-05-16,"Hosp_Age60_69",19,"HospAgeT"
"9270",2020-05-17,"Hosp_Age60_69",26,"HospAgeT"
"9271",2020-05-18,"Hosp_Age60_69",13,"HospAgeT"
"9272",2020-05-19,"Hosp_Age60_69",17,"HospAgeT"
"9273",2020-05-20,"Hosp_Age60_69",21,"HospAgeT"
"9274",2020-05-21,"Hosp_Age60_69",23,"HospAgeT"
"9275",2020-05-22,"Hosp_Age60_69",18,"HospAgeT"
"9276",2020-05-23,"Hosp_Age60_69",22,"HospAgeT"
"9277",2020-05-24,"Hosp_Age60_69",31,"HospAgeT"
"9278",2020-05-25,"Hosp_Age60_69",18,"HospAgeT"
"9279",2020-05-26,"Hosp_Age60_69",13,"HospAgeT"
"9280",2020-05-27,"Hosp_Age60_69",12,"HospAgeT"
"9281",2020-05-28,"Hosp_Age60_69",15,"HospAgeT"
"9282",2020-05-29,"Hosp_Age60_69",9,"HospAgeT"
"9283",2020-05-30,"Hosp_Age60_69",10,"HospAgeT"
"9284",2020-05-31,"Hosp_Age60_69",13,"HospAgeT"
"9285",2020-06-01,"Hosp_Age60_69",7,"HospAgeT"
"9286",2020-06-02,"Hosp_Age60_69",11,"HospAgeT"
"9287",2020-06-03,"Hosp_Age60_69",17,"HospAgeT"
"9288",2020-06-04,"Hosp_Age60_69",10,"HospAgeT"
"9289",2020-06-05,"Hosp_Age60_69",5,"HospAgeT"
"9290",2020-06-06,"Hosp_Age60_69",10,"HospAgeT"
"9291",2020-06-07,"Hosp_Age60_69",5,"HospAgeT"
"9292",2020-06-08,"Hosp_Age60_69",5,"HospAgeT"
"9293",2020-06-09,"Hosp_Age60_69",6,"HospAgeT"
"9294",2020-06-10,"Hosp_Age60_69",4,"HospAgeT"
"9295",2020-06-11,"Hosp_Age60_69",6,"HospAgeT"
"9296",2020-06-12,"Hosp_Age60_69",7,"HospAgeT"
"9297",2020-06-13,"Hosp_Age60_69",5,"HospAgeT"
"9298",2020-06-14,"Hosp_Age60_69",5,"HospAgeT"
"9299",2020-06-15,"Hosp_Age60_69",8,"HospAgeT"
"9300",2020-06-16,"Hosp_Age60_69",5,"HospAgeT"
"9301",2020-06-17,"Hosp_Age60_69",6,"HospAgeT"
"9302",2020-06-18,"Hosp_Age60_69",4,"HospAgeT"
"9303",2020-06-19,"Hosp_Age60_69",8,"HospAgeT"
"9304",2020-06-20,"Hosp_Age60_69",3,"HospAgeT"
"9305",2020-06-21,"Hosp_Age60_69",3,"HospAgeT"
"9306",2020-06-22,"Hosp_Age60_69",4,"HospAgeT"
"9307",2020-06-23,"Hosp_Age60_69",4,"HospAgeT"
"9308",2020-06-24,"Hosp_Age60_69",2,"HospAgeT"
"9309",2020-06-25,"Hosp_Age60_69",4,"HospAgeT"
"9310",2020-06-26,"Hosp_Age60_69",9,"HospAgeT"
"9311",2020-06-27,"Hosp_Age60_69",4,"HospAgeT"
"9312",2020-06-28,"Hosp_Age60_69",4,"HospAgeT"
"9313",2020-06-29,"Hosp_Age60_69",7,"HospAgeT"
"9314",2020-06-30,"Hosp_Age60_69",7,"HospAgeT"
"9315",2020-07-01,"Hosp_Age60_69",4,"HospAgeT"
"9316",2020-07-02,"Hosp_Age60_69",4,"HospAgeT"
"9317",2020-07-03,"Hosp_Age60_69",4,"HospAgeT"
"9318",2020-07-04,"Hosp_Age60_69",2,"HospAgeT"
"9319",2020-07-05,"Hosp_Age60_69",2,"HospAgeT"
"9320",2020-07-06,"Hosp_Age60_69",3,"HospAgeT"
"9321",2020-07-07,"Hosp_Age60_69",4,"HospAgeT"
"9322",2020-07-08,"Hosp_Age60_69",5,"HospAgeT"
"9323",2020-07-09,"Hosp_Age60_69",5,"HospAgeT"
"9324",2020-07-10,"Hosp_Age60_69",3,"HospAgeT"
"9325",2020-07-11,"Hosp_Age60_69",3,"HospAgeT"
"9326",2020-07-12,"Hosp_Age60_69",2,"HospAgeT"
"9327",2020-07-13,"Hosp_Age60_69",5,"HospAgeT"
"9328",2020-07-14,"Hosp_Age60_69",6,"HospAgeT"
"9329",2020-07-15,"Hosp_Age60_69",4,"HospAgeT"
"9330",2020-07-16,"Hosp_Age60_69",3,"HospAgeT"
"9331",2020-07-17,"Hosp_Age60_69",2,"HospAgeT"
"9332",2020-07-18,"Hosp_Age60_69",3,"HospAgeT"
"9333",2020-07-19,"Hosp_Age60_69",2,"HospAgeT"
"9334",2020-07-20,"Hosp_Age60_69",6,"HospAgeT"
"9335",2020-07-21,"Hosp_Age60_69",7,"HospAgeT"
"9336",2020-07-22,"Hosp_Age60_69",6,"HospAgeT"
"9337",2020-07-23,"Hosp_Age60_69",3,"HospAgeT"
"9338",2020-07-24,"Hosp_Age60_69",4,"HospAgeT"
"9339",2020-07-25,"Hosp_Age60_69",6,"HospAgeT"
"9340",2020-07-26,"Hosp_Age60_69",4,"HospAgeT"
"9341",2020-07-27,"Hosp_Age60_69",1,"HospAgeT"
"9342",2020-07-28,"Hosp_Age60_69",1,"HospAgeT"
"9343",2020-07-29,"Hosp_Age60_69",3,"HospAgeT"
"9344",2020-07-30,"Hosp_Age60_69",2,"HospAgeT"
"9345",2020-07-31,"Hosp_Age60_69",5,"HospAgeT"
"9346",2020-08-01,"Hosp_Age60_69",0,"HospAgeT"
"9347",2020-08-02,"Hosp_Age60_69",2,"HospAgeT"
"9348",2020-08-03,"Hosp_Age60_69",4,"HospAgeT"
"9349",2020-08-04,"Hosp_Age60_69",9,"HospAgeT"
"9350",2020-08-05,"Hosp_Age60_69",3,"HospAgeT"
"9351",2020-08-06,"Hosp_Age60_69",2,"HospAgeT"
"9352",2020-08-07,"Hosp_Age60_69",5,"HospAgeT"
"9353",2020-08-08,"Hosp_Age60_69",3,"HospAgeT"
"9354",2020-08-09,"Hosp_Age60_69",2,"HospAgeT"
"9355",2020-08-10,"Hosp_Age60_69",5,"HospAgeT"
"9356",2020-08-11,"Hosp_Age60_69",9,"HospAgeT"
"9357",2020-08-12,"Hosp_Age60_69",9,"HospAgeT"
"9358",2020-08-13,"Hosp_Age60_69",6,"HospAgeT"
"9359",2020-08-14,"Hosp_Age60_69",6,"HospAgeT"
"9360",2020-08-15,"Hosp_Age60_69",3,"HospAgeT"
"9361",2020-08-16,"Hosp_Age60_69",5,"HospAgeT"
"9362",2020-08-17,"Hosp_Age60_69",5,"HospAgeT"
"9363",2020-08-18,"Hosp_Age60_69",3,"HospAgeT"
"9364",2020-08-19,"Hosp_Age60_69",2,"HospAgeT"
"9365",2020-08-20,"Hosp_Age60_69",4,"HospAgeT"
"9366",2020-08-21,"Hosp_Age60_69",3,"HospAgeT"
"9367",2020-08-22,"Hosp_Age60_69",3,"HospAgeT"
"9368",2020-08-23,"Hosp_Age60_69",4,"HospAgeT"
"9369",2020-08-24,"Hosp_Age60_69",4,"HospAgeT"
"9370",2020-08-25,"Hosp_Age60_69",6,"HospAgeT"
"9371",2020-08-26,"Hosp_Age60_69",5,"HospAgeT"
"9372",2020-08-27,"Hosp_Age60_69",4,"HospAgeT"
"9373",2020-08-28,"Hosp_Age60_69",3,"HospAgeT"
"9374",2020-08-29,"Hosp_Age60_69",5,"HospAgeT"
"9375",2020-08-30,"Hosp_Age60_69",4,"HospAgeT"
"9376",2020-08-31,"Hosp_Age60_69",4,"HospAgeT"
"9377",2020-09-01,"Hosp_Age60_69",2,"HospAgeT"
"9378",2020-09-02,"Hosp_Age60_69",4,"HospAgeT"
"9379",2020-09-03,"Hosp_Age60_69",5,"HospAgeT"
"9380",2020-09-04,"Hosp_Age60_69",3,"HospAgeT"
"9381",2020-09-05,"Hosp_Age60_69",5,"HospAgeT"
"9382",2020-09-06,"Hosp_Age60_69",3,"HospAgeT"
"9383",2020-09-07,"Hosp_Age60_69",6,"HospAgeT"
"9384",2020-09-08,"Hosp_Age60_69",4,"HospAgeT"
"9385",2020-09-09,"Hosp_Age60_69",3,"HospAgeT"
"9386",2020-09-10,"Hosp_Age60_69",7,"HospAgeT"
"9387",2020-09-11,"Hosp_Age60_69",5,"HospAgeT"
"9388",2020-09-12,"Hosp_Age60_69",1,"HospAgeT"
"9389",2020-09-13,"Hosp_Age60_69",7,"HospAgeT"
"9390",2020-09-14,"Hosp_Age60_69",3,"HospAgeT"
"9391",2020-09-15,"Hosp_Age60_69",4,"HospAgeT"
"9392",2020-09-16,"Hosp_Age60_69",13,"HospAgeT"
"9393",2020-09-17,"Hosp_Age60_69",6,"HospAgeT"
"9394",2020-09-18,"Hosp_Age60_69",5,"HospAgeT"
"9395",2020-09-19,"Hosp_Age60_69",6,"HospAgeT"
"9396",2020-09-20,"Hosp_Age60_69",3,"HospAgeT"
"9397",2020-09-21,"Hosp_Age60_69",6,"HospAgeT"
"9398",2020-09-22,"Hosp_Age60_69",8,"HospAgeT"
"9399",2020-09-23,"Hosp_Age60_69",4,"HospAgeT"
"9400",2020-09-24,"Hosp_Age60_69",6,"HospAgeT"
"9401",2020-09-25,"Hosp_Age60_69",5,"HospAgeT"
"9402",2020-09-26,"Hosp_Age60_69",1,"HospAgeT"
"9403",2020-09-27,"Hosp_Age60_69",10,"HospAgeT"
"9404",2020-09-28,"Hosp_Age60_69",6,"HospAgeT"
"9405",2020-09-29,"Hosp_Age60_69",5,"HospAgeT"
"9406",2020-09-30,"Hosp_Age60_69",5,"HospAgeT"
"9407",2020-10-01,"Hosp_Age60_69",7,"HospAgeT"
"9408",2020-10-02,"Hosp_Age60_69",5,"HospAgeT"
"9409",2020-10-03,"Hosp_Age60_69",13,"HospAgeT"
"9410",2020-10-04,"Hosp_Age60_69",6,"HospAgeT"
"9411",2020-10-05,"Hosp_Age60_69",7,"HospAgeT"
"9412",2020-10-06,"Hosp_Age60_69",8,"HospAgeT"
"9413",2020-10-07,"Hosp_Age60_69",7,"HospAgeT"
"9414",2020-10-08,"Hosp_Age60_69",9,"HospAgeT"
"9415",2020-10-09,"Hosp_Age60_69",6,"HospAgeT"
"9416",2020-10-10,"Hosp_Age60_69",3,"HospAgeT"
"9417",2020-10-11,"Hosp_Age60_69",6,"HospAgeT"
"9418",2020-10-12,"Hosp_Age60_69",8,"HospAgeT"
"9419",2020-10-13,"Hosp_Age60_69",8,"HospAgeT"
"9420",2020-10-14,"Hosp_Age60_69",4,"HospAgeT"
"9421",2020-10-15,"Hosp_Age60_69",9,"HospAgeT"
"9422",2020-10-16,"Hosp_Age60_69",11,"HospAgeT"
"9423",2020-10-17,"Hosp_Age60_69",9,"HospAgeT"
"9424",2020-10-18,"Hosp_Age60_69",8,"HospAgeT"
